date,hour_start,price_sterling,price_dollar,notes
07/07/2016,3,25.81,33.8111,
07/07/2016,4,25,32.75,
07/07/2016,5,28.42,37.2302,
07/07/2016,6,35.02,45.8762,
07/07/2016,7,33.91,44.4221,
07/07/2016,8,39.91,52.2821,
07/07/2016,9,40.92,53.6052,
07/07/2016,10,39.59,51.8629,
07/07/2016,11,37.7,49.387,
07/07/2016,12,35.19,46.0989,
07/07/2016,13,31.95,41.8545,
07/07/2016,14,30.37,39.7847,
07/07/2016,15,33.9,44.409,
07/07/2016,16,48.77,63.8887,
07/07/2016,17,51.98,68.0938,
07/07/2016,18,44.55,58.3605,
07/07/2016,19,49.93,65.4083,
07/07/2016,20,38.62,50.5922,
07/07/2016,21,34.29,44.9199,
08/07/2016,22,32.85,43.0335,
08/07/2016,23,43.08,56.4348,
08/07/2016,0,32.37,42.4047,
08/07/2016,1,29.01,38.0031,
08/07/2016,2,26.47,34.6757,
08/07/2016,3,24.92,32.6452,
08/07/2016,4,23.9,31.309,
08/07/2016,5,26.43,34.6233,
08/07/2016,6,34.92,45.7452,
08/07/2016,7,34.93,45.7583,
08/07/2016,8,44.93,58.8583,
08/07/2016,9,44.98,58.9238,
08/07/2016,10,43.85,57.4435,
08/07/2016,11,41.44,54.2864,
08/07/2016,12,39.21,51.3651,
08/07/2016,13,34.01,44.5531,
08/07/2016,14,30.55,40.0205,
08/07/2016,15,30.96,40.5576,
08/07/2016,16,39.93,52.3083,
08/07/2016,17,45,58.95,
08/07/2016,18,43,56.33,
08/07/2016,19,43,56.33,
08/07/2016,20,40.58,53.1598,
08/07/2016,21,39.17,51.3127,
09/07/2016,22,39.08,51.1948,
09/07/2016,23,65.94,86.3814,
09/07/2016,0,46.65,61.1115,
09/07/2016,1,44,57.64,
09/07/2016,2,35.16,46.0596,
09/07/2016,3,32.87,43.0597,
09/07/2016,4,25.99,34.0469,
09/07/2016,5,23.99,31.4269,
09/07/2016,6,31.44,41.1864,
09/07/2016,7,28.35,37.1385,
09/07/2016,8,44.05,57.7055,
09/07/2016,9,49,64.19,
09/07/2016,10,47.98,62.8538,
09/07/2016,11,46,60.26,
09/07/2016,12,39.05,51.1555,
09/07/2016,13,31.09,40.7279,
09/07/2016,14,27.98,36.6538,
09/07/2016,15,30.01,39.3131,
09/07/2016,16,28.99,37.9769,
09/07/2016,17,34.96,45.7976,
09/07/2016,18,41,53.71,
09/07/2016,19,36.99,48.4569,
09/07/2016,20,31.03,40.6493,
09/07/2016,21,31.68,41.5008,
10/07/2016,22,30.61,40.0991,
10/07/2016,23,47.35,62.0285,
10/07/2016,0,50.01,65.5131,
10/07/2016,1,38.88,50.9328,
10/07/2016,2,34.95,45.7845,
10/07/2016,3,29.92,39.1952,
10/07/2016,4,25.04,32.8024,
10/07/2016,5,23.41,30.6671,
10/07/2016,6,27,35.37,
10/07/2016,7,16.75,21.9425,
10/07/2016,8,20,26.2,
10/07/2016,9,30.32,39.7192,
10/07/2016,10,31,40.61,
10/07/2016,11,45.04,59.0024,
10/07/2016,12,46.45,60.8495,
10/07/2016,13,30.7,40.217,
10/07/2016,14,26.95,35.3045,
10/07/2016,15,27.73,36.3263,
10/07/2016,16,30.05,39.3655,
10/07/2016,17,38.04,49.8324,
10/07/2016,18,47.97,62.8407,
10/07/2016,19,44.4,58.164,
10/07/2016,20,38.5,50.435,
10/07/2016,21,45.29,59.3299,
11/07/2016,22,39.8,52.138,
11/07/2016,23,35.52,46.5312,
11/07/2016,0,29.1,38.121,
11/07/2016,1,23.72,31.0732,
11/07/2016,2,17.55,22.9905,
11/07/2016,3,17.38,22.7678,
11/07/2016,4,19.43,25.4533,
11/07/2016,5,24.16,31.6496,
11/07/2016,6,30.96,40.5576,
11/07/2016,7,28.96,37.9376,
11/07/2016,8,32.5,42.575,
11/07/2016,9,36.2,47.422,
11/07/2016,10,36,47.16,
11/07/2016,11,34,44.54,
11/07/2016,12,32.5,42.575,
11/07/2016,13,30.65,40.1515,
11/07/2016,14,29.02,38.0162,
11/07/2016,15,30.9,40.479,
11/07/2016,16,42.35,55.4785,
11/07/2016,17,54.09,70.8579,
11/07/2016,18,49.97,65.4607,
11/07/2016,19,44.94,58.8714,
11/07/2016,20,38.55,50.5005,
11/07/2016,21,37.82,49.5442,
12/07/2016,22,37.57,49.2167,
12/07/2016,23,40.01,52.4131,
12/07/2016,0,34.29,44.9199,
12/07/2016,1,32,41.92,
12/07/2016,2,30,39.3,
12/07/2016,3,29.33,38.4223,
12/07/2016,4,29.41,38.5271,
12/07/2016,5,31,40.61,
12/07/2016,6,50.03,65.5393,
12/07/2016,7,32,41.92,
12/07/2016,8,44.14,57.8234,
12/07/2016,9,47.78,62.5918,
12/07/2016,10,49,64.19,
12/07/2016,11,46.07,60.3517,
12/07/2016,12,44.07,57.7317,
12/07/2016,13,39.9,52.269,
12/07/2016,14,30.94,40.5314,
12/07/2016,15,32.44,42.4964,
12/07/2016,16,47.91,62.7621,
12/07/2016,17,55,72.05,
12/07/2016,18,48.82,63.9542,
12/07/2016,19,46.26,60.6006,
12/07/2016,20,38,49.78,
12/07/2016,21,39.56,51.8236,
13/07/2016,22,35.26,46.1906,
13/07/2016,23,40.52,53.0812,
13/07/2016,0,35,45.85,
13/07/2016,1,31.9,41.789,
13/07/2016,2,29.21,38.2651,
13/07/2016,3,27.97,36.6407,
13/07/2016,4,27.91,36.5621,
13/07/2016,5,29.57,38.7367,
13/07/2016,6,34.94,45.7714,
13/07/2016,7,34.91,45.7321,
13/07/2016,8,43.8,57.378,
13/07/2016,9,45.96,60.2076,
13/07/2016,10,44.38,58.1378,
13/07/2016,11,41.78,54.7318,
13/07/2016,12,37.9,49.649,
13/07/2016,13,34.42,45.0902,
13/07/2016,14,30.08,39.4048,
13/07/2016,15,30.18,39.5358,
13/07/2016,16,44.02,57.6662,
13/07/2016,17,48.92,64.0852,
13/07/2016,18,45.74,59.9194,
13/07/2016,19,46.26,60.6006,
13/07/2016,20,41.22,53.9982,
13/07/2016,21,34.7,45.457,
14/07/2016,22,31.72,41.5532,
14/07/2016,23,37.57,49.2167,
14/07/2016,0,33.96,44.4876,
14/07/2016,1,29.49,38.6319,
14/07/2016,2,28.37,37.1647,
14/07/2016,3,26.1,34.191,
14/07/2016,4,25.67,33.6277,
14/07/2016,5,28.93,37.8983,
14/07/2016,6,34.9,45.719,
14/07/2016,7,34.17,44.7627,
14/07/2016,8,39.6,51.876,
14/07/2016,9,43.07,56.4217,
14/07/2016,10,43.88,57.4828,
14/07/2016,11,42,55.02,
14/07/2016,12,40,52.4,
14/07/2016,13,35.02,45.8762,
14/07/2016,14,30.71,40.2301,
14/07/2016,15,31,40.61,
14/07/2016,16,48.87,64.0197,
14/07/2016,17,55,72.05,
14/07/2016,18,50.01,65.5131,
14/07/2016,19,44.61,58.4391,
14/07/2016,20,37.71,49.4001,
14/07/2016,21,35.99,47.1469,
15/07/2016,22,37.58,49.2298,
15/07/2016,23,40.07,52.4917,
15/07/2016,0,34.4,45.064,
15/07/2016,1,30,39.3,
15/07/2016,2,28.89,37.8459,
15/07/2016,3,28.5,37.335,
15/07/2016,4,28.11,36.8241,
15/07/2016,5,28.12,36.8372,
15/07/2016,6,33.53,43.9243,
15/07/2016,7,43.9,57.509,
15/07/2016,8,57.99,75.9669,
15/07/2016,9,60.06,78.6786,
15/07/2016,10,55.07,72.1417,
15/07/2016,11,47.91,62.7621,
15/07/2016,12,39.82,52.1642,
15/07/2016,13,38.82,50.8542,
15/07/2016,14,35.06,45.9286,
15/07/2016,15,32.42,42.4702,
15/07/2016,16,38,49.78,
15/07/2016,17,41.9,54.889,
15/07/2016,18,37.53,49.1643,
15/07/2016,19,34.82,45.6142,
15/07/2016,20,34.42,45.0902,
15/07/2016,21,34.42,45.0902,
16/07/2016,22,31.18,40.8458,
16/07/2016,23,40.53,53.0943,
16/07/2016,0,35.47,46.4657,
16/07/2016,1,35.97,47.1207,
16/07/2016,2,25.7,33.667,
16/07/2016,3,24.99,32.7369,
16/07/2016,4,25.7,33.667,
16/07/2016,5,28.26,37.0206,
16/07/2016,6,31.92,41.8152,
16/07/2016,7,29.94,39.2214,
16/07/2016,8,37.85,49.5835,
16/07/2016,9,45.2,59.212,
16/07/2016,10,46.97,61.5307,
16/07/2016,11,44.47,58.2557,
16/07/2016,12,40.85,53.5135,
16/07/2016,13,33,43.23,
16/07/2016,14,29.68,38.8808,
16/07/2016,15,29.9,39.169,
16/07/2016,16,34,44.54,
16/07/2016,17,39.93,52.3083,
16/07/2016,18,46.93,61.4783,
16/07/2016,19,46.98,61.5438,
16/07/2016,20,39.09,51.2079,
16/07/2016,21,43.72,57.2732,
17/07/2016,22,40.9,53.579,
17/07/2016,23,45.81,60.0111,
17/07/2016,0,33.88,44.3828,
17/07/2016,1,32.2,42.182,
17/07/2016,2,34.13,44.7103,
17/07/2016,3,31.98,41.8938,
17/07/2016,4,31.94,41.8414,
17/07/2016,5,30.08,39.4048,
17/07/2016,6,28.95,37.9245,
17/07/2016,7,22.07,28.9117,
17/07/2016,8,25.36,33.2216,
17/07/2016,9,30.11,39.4441,
17/07/2016,10,38.46,50.3826,
17/07/2016,11,41.23,54.0113,
17/07/2016,12,43.38,56.8278,
17/07/2016,13,35,45.85,
17/07/2016,14,30.11,39.4441,
17/07/2016,15,30.24,39.6144,
17/07/2016,16,35,45.85,
17/07/2016,17,34.42,45.0902,
17/07/2016,18,43.94,57.5614,
17/07/2016,19,54.4,71.264,
17/07/2016,20,47.23,61.8713,
17/07/2016,21,49.41,64.7271,
18/07/2016,22,44.98,58.9238,
18/07/2016,23,46,60.26,
18/07/2016,0,28.42,37.2302,
18/07/2016,1,34.44,45.1164,
18/07/2016,2,31.96,41.8676,
18/07/2016,3,30,39.3,
18/07/2016,4,30,39.3,
18/07/2016,5,33.38,43.7278,
18/07/2016,6,37.1,48.601,
18/07/2016,7,33.19,43.4789,
18/07/2016,8,39.36,51.5616,
18/07/2016,9,46.7,61.177,
18/07/2016,10,40,52.4,
18/07/2016,11,39.44,51.6664,
18/07/2016,12,35.45,46.4395,
18/07/2016,13,35.9,47.029,
18/07/2016,14,37.83,49.5573,
18/07/2016,15,38,49.78,
18/07/2016,16,50,65.5,
18/07/2016,17,64.93,85.0583,
18/07/2016,18,60.15,78.7965,
18/07/2016,19,46.74,61.2294,
18/07/2016,20,39.61,51.8891,
18/07/2016,21,41.2,53.972,
19/07/2016,22,34.46,45.1426,
19/07/2016,23,41,53.71,
19/07/2016,0,32.93,43.1383,
19/07/2016,1,31.92,41.8152,
19/07/2016,2,29.82,39.0642,
19/07/2016,3,28.31,37.0861,
19/07/2016,4,26.43,34.6233,
19/07/2016,5,29.05,38.0555,
19/07/2016,6,33.33,43.6623,
19/07/2016,7,34.42,45.0902,
19/07/2016,8,44.06,57.7186,
19/07/2016,9,47.91,62.7621,
19/07/2016,10,43.05,56.3955,
19/07/2016,11,38.59,50.5529,
19/07/2016,12,39,51.09,
19/07/2016,13,37.45,49.0595,
19/07/2016,14,35.88,47.0028,
19/07/2016,15,43.81,57.3911,
19/07/2016,16,48.96,64.1376,
19/07/2016,17,49.59,64.9629,
19/07/2016,18,40.54,53.1074,
19/07/2016,19,40.04,52.4524,
19/07/2016,20,35.67,46.7277,
19/07/2016,21,37.59,49.2429,
20/07/2016,22,30.9,40.479,
20/07/2016,23,39,51.09,
20/07/2016,0,30.58,40.0598,
20/07/2016,1,28,36.68,
20/07/2016,2,31.92,41.8152,
20/07/2016,3,29.93,39.2083,
20/07/2016,4,29.95,39.2345,
20/07/2016,5,29.95,39.2345,
20/07/2016,6,33.07,43.3217,
20/07/2016,7,33.55,43.9505,
20/07/2016,8,43.95,57.5745,
20/07/2016,9,48.46,63.4826,
20/07/2016,10,45.8,59.998,
20/07/2016,11,44.07,57.7317,
20/07/2016,12,39.11,51.2341,
20/07/2016,13,39.32,51.5092,
20/07/2016,14,39.05,51.1555,
20/07/2016,15,38.82,50.8542,
20/07/2016,16,46.45,60.8495,
20/07/2016,17,46,60.26,
20/07/2016,18,41.94,54.9414,
20/07/2016,19,42.1,55.151,
20/07/2016,20,33.67,44.1077,
20/07/2016,21,37.88,49.6228,
21/07/2016,22,34.33,44.9723,
21/07/2016,23,38.07,49.8717,
21/07/2016,0,30.95,40.5445,
21/07/2016,1,29.51,38.6581,
21/07/2016,2,29,37.99,
21/07/2016,3,28.74,37.6494,
21/07/2016,4,29.25,38.3175,
21/07/2016,5,29.6,38.776,
21/07/2016,6,34.98,45.8238,
21/07/2016,7,40.53,53.0943,
21/07/2016,8,46.4,60.784,
21/07/2016,9,44.92,58.8452,
21/07/2016,10,42.76,56.0156,
21/07/2016,11,43.09,56.4479,
21/07/2016,12,42.02,55.0462,
21/07/2016,13,40.29,52.7799,
21/07/2016,14,38.48,50.4088,
21/07/2016,15,38.58,50.5398,
21/07/2016,16,52.01,68.1331,
21/07/2016,17,57.95,75.9145,
21/07/2016,18,51.41,67.3471,
21/07/2016,19,46.98,61.5438,
21/07/2016,20,38.5,50.435,
21/07/2016,21,40.56,53.1336,
22/07/2016,22,36,47.16,
22/07/2016,23,39,51.09,
22/07/2016,0,31.88,41.7628,
22/07/2016,1,30.58,40.0598,
22/07/2016,2,30.45,39.8895,
22/07/2016,3,30.18,39.5358,
22/07/2016,4,30.42,39.8502,
22/07/2016,5,30.5,39.955,
22/07/2016,6,35.01,45.8631,
22/07/2016,7,35.3,46.243,
22/07/2016,8,47.35,62.0285,
22/07/2016,9,50.02,65.5262,
22/07/2016,10,50.55,66.2205,
22/07/2016,11,51.27,67.1637,
22/07/2016,12,49.92,65.3952,
22/07/2016,13,47.09,61.6879,
22/07/2016,14,37.09,48.5879,
22/07/2016,15,36.55,47.8805,
22/07/2016,16,41.83,54.7973,
22/07/2016,17,47.58,62.3298,
22/07/2016,18,39.99,52.3869,
22/07/2016,19,37.86,49.5966,
22/07/2016,20,36.92,48.3652,
22/07/2016,21,40.04,52.4524,
23/07/2016,22,38.58,50.5398,
23/07/2016,23,42.69,55.9239,
23/07/2016,0,39.53,51.7843,
23/07/2016,1,40.5,53.055,
23/07/2016,2,39.4,51.614,
23/07/2016,3,34.88,45.6928,
23/07/2016,4,33.53,43.9243,
23/07/2016,5,31.97,41.8807,
23/07/2016,6,34.21,44.8151,
23/07/2016,7,30.4,39.824,
23/07/2016,8,39.98,52.3738,
23/07/2016,9,45.91,60.1421,
23/07/2016,10,46.86,61.3866,
23/07/2016,11,44.92,58.8452,
23/07/2016,12,38.56,50.5136,
23/07/2016,13,31.81,41.6711,
23/07/2016,14,30.08,39.4048,
23/07/2016,15,30.05,39.3655,
23/07/2016,16,32.06,41.9986,
23/07/2016,17,41.87,54.8497,
23/07/2016,18,43.99,57.6269,
23/07/2016,19,46.1,60.391,
23/07/2016,20,37.96,49.7276,
23/07/2016,21,46.21,60.5351,
24/07/2016,22,45.25,59.2775,
24/07/2016,23,44.83,58.7273,
24/07/2016,0,39.58,51.8498,
24/07/2016,1,47.89,62.7359,
24/07/2016,2,42,55.02,
24/07/2016,3,34.01,44.5531,
24/07/2016,4,31.98,41.8938,
24/07/2016,5,30.2,39.562,
24/07/2016,6,31.87,41.7497,
24/07/2016,7,28.94,37.9114,
24/07/2016,8,33,43.23,
24/07/2016,9,36.95,48.4045,
24/07/2016,10,43.02,56.3562,
24/07/2016,11,45,58.95,
24/07/2016,12,42.03,55.0593,
24/07/2016,13,31.9,41.789,
24/07/2016,14,30.54,40.0074,
24/07/2016,15,30.58,40.0598,
24/07/2016,16,33.01,43.2431,
24/07/2016,17,42,55.02,
24/07/2016,18,48,62.88,
24/07/2016,19,45.06,59.0286,
24/07/2016,20,39.46,51.6926,
24/07/2016,21,55,72.05,
25/07/2016,22,37.12,48.6272,
25/07/2016,23,42,55.02,
25/07/2016,0,38,49.78,
25/07/2016,1,34.91,45.7321,
25/07/2016,2,32.41,42.4571,
25/07/2016,3,30.77,40.3087,
25/07/2016,4,30.91,40.4921,
25/07/2016,5,30.98,40.5838,
25/07/2016,6,32.78,42.9418,
25/07/2016,7,33.78,44.2518,
25/07/2016,8,38.02,49.8062,
25/07/2016,9,40.84,53.5004,
25/07/2016,10,41.05,53.7755,
25/07/2016,11,40.02,52.4262,
25/07/2016,12,38.89,50.9459,
25/07/2016,13,37.67,49.3477,
25/07/2016,14,32.54,42.6274,
25/07/2016,15,33.03,43.2693,
25/07/2016,16,39.94,52.3214,
25/07/2016,17,60.91,79.7921,
25/07/2016,18,56.46,73.9626,
25/07/2016,19,47.42,62.1202,
25/07/2016,20,43,56.33,
25/07/2016,21,46.56,60.9936,
26/07/2016,22,33.34,43.6754,
26/07/2016,23,39.59,51.8629,
26/07/2016,0,37.96,49.7276,
26/07/2016,1,32.94,43.1514,
26/07/2016,2,31.32,41.0292,
26/07/2016,3,30.04,39.3524,
26/07/2016,4,30.14,39.4834,
26/07/2016,5,31.92,41.8152,
26/07/2016,6,41.07,53.8017,
26/07/2016,7,34.29,44.9199,
26/07/2016,8,41.17,53.9327,
26/07/2016,9,46.98,61.5438,
26/07/2016,10,44.9,58.819,
26/07/2016,11,44.2,57.902,
26/07/2016,12,42,55.02,
26/07/2016,13,36.75,48.1425,
26/07/2016,14,34.47,45.1557,
26/07/2016,15,34.87,45.6797,
26/07/2016,16,52.94,69.3514,
26/07/2016,17,64.99,85.1369,
26/07/2016,18,52.94,69.3514,
26/07/2016,19,52.91,69.3121,
26/07/2016,20,37,48.47,
26/07/2016,21,36.46,47.7626,
27/07/2016,22,32.2,42.182,
27/07/2016,23,38.59,50.5529,
27/07/2016,0,35.03,45.8893,
27/07/2016,1,32.44,42.4964,
27/07/2016,2,29.42,38.5402,
27/07/2016,3,30,39.3,
27/07/2016,4,29.99,39.2869,
27/07/2016,5,31.09,40.7279,
27/07/2016,6,36.34,47.6054,
27/07/2016,7,33.85,44.3435,
27/07/2016,8,39.31,51.4961,
27/07/2016,9,44.42,58.1902,
27/07/2016,10,43.8,57.378,
27/07/2016,11,44.2,57.902,
27/07/2016,12,44.02,57.6662,
27/07/2016,13,36.25,47.4875,
27/07/2016,14,33.82,44.3042,
27/07/2016,15,34.42,45.0902,
27/07/2016,16,48.78,63.9018,
27/07/2016,17,52.91,69.3121,
27/07/2016,18,48.89,64.0459,
27/07/2016,19,49.01,64.2031,
27/07/2016,20,37.82,49.5442,
27/07/2016,21,40,52.4,
28/07/2016,22,34.99,45.8369,
28/07/2016,23,39.56,51.8236,
28/07/2016,0,33,43.23,
28/07/2016,1,30.87,40.4397,
28/07/2016,2,30.16,39.5096,
28/07/2016,3,29.83,39.0773,
28/07/2016,4,30.07,39.3917,
28/07/2016,5,30.93,40.5183,
28/07/2016,6,35.11,45.9941,
28/07/2016,7,39.77,52.0987,
28/07/2016,8,42.81,56.0811,
28/07/2016,9,51.92,68.0152,
28/07/2016,10,51.26,67.1506,
28/07/2016,11,52.73,69.0763,
28/07/2016,12,51.93,68.0283,
28/07/2016,13,44.23,57.9413,
28/07/2016,14,36.84,48.2604,
28/07/2016,15,35.79,46.8849,
28/07/2016,16,48.19,63.1289,
28/07/2016,17,54.64,71.5784,
28/07/2016,18,44.48,58.2688,
28/07/2016,19,38.2,50.042,
28/07/2016,20,35.96,47.1076,
28/07/2016,21,36.69,48.0639,
29/07/2016,22,33.46,43.8326,
29/07/2016,23,44.1,57.771,
29/07/2016,0,34.04,44.5924,
29/07/2016,1,32.51,42.5881,
29/07/2016,2,27.72,36.3132,
29/07/2016,3,25.56,33.4836,
29/07/2016,4,25.51,33.4181,
29/07/2016,5,27.99,36.6669,
29/07/2016,6,47.56,62.3036,
29/07/2016,7,31.4,41.134,
29/07/2016,8,42.31,55.4261,
29/07/2016,9,53.5,70.085,
29/07/2016,10,57.2,74.932,
29/07/2016,11,55.23,72.3513,
29/07/2016,12,50.09,65.6179,
29/07/2016,13,35.06,45.9286,
29/07/2016,14,32.85,43.0335,
29/07/2016,15,32.57,42.6667,
29/07/2016,16,35.46,46.4526,
29/07/2016,17,45.04,59.0024,
29/07/2016,18,36.09,47.2779,
29/07/2016,19,39.6,51.876,
29/07/2016,20,33.94,44.4614,
29/07/2016,21,35.42,46.4002,
30/07/2016,22,36.05,47.2255,
30/07/2016,23,42.06,55.0986,
30/07/2016,0,38.38,50.2778,
30/07/2016,1,36.92,48.3652,
30/07/2016,2,32,41.92,
30/07/2016,3,28.51,37.3481,
30/07/2016,4,28.43,37.2433,
30/07/2016,5,28.05,36.7455,
30/07/2016,6,31.98,41.8938,
30/07/2016,7,30.93,40.5183,
30/07/2016,8,37.04,48.5224,
30/07/2016,9,42,55.02,
30/07/2016,10,42,55.02,
30/07/2016,11,44.07,57.7317,
30/07/2016,12,37.83,49.5573,
30/07/2016,13,32.42,42.4702,
30/07/2016,14,30.78,40.3218,
30/07/2016,15,30.78,40.3218,
30/07/2016,16,33.02,43.2562,
30/07/2016,17,43.47,56.9457,
30/07/2016,18,44.43,58.2033,
30/07/2016,19,52,68.12,
30/07/2016,20,35.05,45.9155,
30/07/2016,21,43.03,56.3693,
31/07/2016,22,33.43,43.7933,
31/07/2016,23,44.04,57.6924,
31/07/2016,0,37,48.47,
31/07/2016,1,36.53,47.8543,
31/07/2016,2,31.5,41.265,
31/07/2016,3,29.15,38.1865,
31/07/2016,4,27.48,35.9988,
31/07/2016,5,25.97,34.0207,
31/07/2016,6,26.94,35.2914,
31/07/2016,7,20.69,27.1039,
31/07/2016,8,31.99,41.9069,
31/07/2016,9,34.49,45.1819,
31/07/2016,10,37.9,49.649,
31/07/2016,11,40.9,53.579,
31/07/2016,12,38.09,49.8979,
31/07/2016,13,33,43.23,
31/07/2016,14,30.85,40.4135,
31/07/2016,15,30.88,40.4528,
31/07/2016,16,32.03,41.9593,
31/07/2016,17,36.64,47.9984,
31/07/2016,18,42.42,55.5702,
31/07/2016,19,50,65.5,
31/07/2016,20,43.37,56.8147,
31/07/2016,21,55.75,73.0325,
01/08/2016,22,37.16,48.6796,
01/08/2016,23,45.2,59.212,
01/08/2016,0,33.77,44.2387,
01/08/2016,1,33.06,43.3086,
01/08/2016,2,32.98,43.2038,
01/08/2016,3,32.94,43.1514,
01/08/2016,4,32.95,43.1645,
01/08/2016,5,33.95,44.4745,
01/08/2016,6,34.08,44.6448,
01/08/2016,7,32.89,43.0859,
01/08/2016,8,43.04,56.3824,
01/08/2016,9,50.07,65.5917,
01/08/2016,10,50.01,65.5131,
01/08/2016,11,54.97,72.0107,
01/08/2016,12,55.03,72.0893,
01/08/2016,13,53.8,70.478,
01/08/2016,14,42.98,56.3038,
01/08/2016,15,43.45,56.9195,
01/08/2016,16,74.98,98.2238,
01/08/2016,17,77.9,102.049,
01/08/2016,18,69,90.39,
01/08/2016,19,54.94,71.9714,
01/08/2016,20,41.07,53.8017,
01/08/2016,21,42.07,55.1117,
02/08/2016,22,38.28,50.1468,
02/08/2016,23,40.01,52.4131,
02/08/2016,0,35.96,47.1076,
02/08/2016,1,32.33,42.3523,
02/08/2016,2,28.99,37.9769,
02/08/2016,3,26.76,35.0556,
02/08/2016,4,27.94,36.6014,
02/08/2016,5,31.5,41.265,
02/08/2016,6,34.92,45.7452,
02/08/2016,7,32.55,42.6405,
02/08/2016,8,42.56,55.7536,
02/08/2016,9,49.93,65.4083,
02/08/2016,10,45.93,60.1683,
02/08/2016,11,49.9,65.369,
02/08/2016,12,48.02,62.9062,
02/08/2016,13,40.17,52.6227,
02/08/2016,14,34.1,44.671,
02/08/2016,15,36.94,48.3914,
02/08/2016,16,56.77,74.3687,
02/08/2016,17,63.73,83.4863,
02/08/2016,18,51.92,68.0152,
02/08/2016,19,43.85,57.4435,
02/08/2016,20,37.59,49.2429,
02/08/2016,21,37.53,49.1643,
03/08/2016,22,33.07,43.3217,
03/08/2016,23,40,52.4,
03/08/2016,0,35.94,47.0814,
03/08/2016,1,30.38,39.7978,
03/08/2016,2,29.53,38.6843,
03/08/2016,3,29.21,38.2651,
03/08/2016,4,28.91,37.8721,
03/08/2016,5,29.2,38.252,
03/08/2016,6,35.44,46.4264,
03/08/2016,7,33,43.23,
03/08/2016,8,45.8,59.998,
03/08/2016,9,51.98,68.0938,
03/08/2016,10,42.96,56.2776,
03/08/2016,11,38.86,50.9066,
03/08/2016,12,33.07,43.3217,
03/08/2016,13,30.96,40.5576,
03/08/2016,14,30.02,39.3262,
03/08/2016,15,31.06,40.6886,
03/08/2016,16,39.82,52.1642,
03/08/2016,17,45.69,59.8539,
03/08/2016,18,43.59,57.1029,
03/08/2016,19,37.44,49.0464,
03/08/2016,20,33.95,44.4745,
03/08/2016,21,36.57,47.9067,
04/08/2016,22,31.43,41.1733,
04/08/2016,23,41.01,53.7231,
04/08/2016,0,36.51,47.8281,
04/08/2016,1,31.92,41.8152,
04/08/2016,2,25.3,33.143,
04/08/2016,3,24.23,31.7413,
04/08/2016,4,24.9,32.619,
04/08/2016,5,31,40.61,
04/08/2016,6,33.92,44.4352,
04/08/2016,7,31.5,41.265,
04/08/2016,8,36.82,48.2342,
04/08/2016,9,37.49,49.1119,
04/08/2016,10,35.18,46.0858,
04/08/2016,11,36.37,47.6447,
04/08/2016,12,34.59,45.3129,
04/08/2016,13,33.21,43.5051,
04/08/2016,14,31.92,41.8152,
04/08/2016,15,35.08,45.9548,
04/08/2016,16,45.9,60.129,
04/08/2016,17,55.09,72.1679,
04/08/2016,18,52.92,69.3252,
04/08/2016,19,42.89,56.1859,
04/08/2016,20,37.58,49.2298,
04/08/2016,21,43.09,56.4479,
05/08/2016,22,36.92,48.3652,
05/08/2016,23,39.96,52.3476,
05/08/2016,0,33.73,44.1863,
05/08/2016,1,31.96,41.8676,
05/08/2016,2,28.96,37.9376,
05/08/2016,3,28.91,37.8721,
05/08/2016,4,28.95,37.9245,
05/08/2016,5,32.58,42.6798,
05/08/2016,6,37.91,49.6621,
05/08/2016,7,34.25,44.8675,
05/08/2016,8,50.47,66.1157,
05/08/2016,9,50.09,65.6179,
05/08/2016,10,52.93,69.3383,
05/08/2016,11,52.91,69.3121,
05/08/2016,12,46.83,61.3473,
05/08/2016,13,40.14,52.5834,
05/08/2016,14,34,44.54,
05/08/2016,15,37.08,48.5748,
05/08/2016,16,40.78,53.4218,
05/08/2016,17,48.92,64.0852,
05/08/2016,18,41.84,54.8104,
05/08/2016,19,38.23,50.0813,
05/08/2016,20,35.82,46.9242,
05/08/2016,21,38.08,49.8848,
06/08/2016,22,33.02,43.2562,
06/08/2016,23,39.95,52.3345,
06/08/2016,0,33.96,44.4876,
06/08/2016,1,32.57,42.6667,
06/08/2016,2,27.99,36.6669,
06/08/2016,3,27.99,36.6669,
06/08/2016,4,27.97,36.6407,
06/08/2016,5,27.99,36.6669,
06/08/2016,6,30.97,40.5707,
06/08/2016,7,30.61,40.0991,
06/08/2016,8,41.81,54.7711,
06/08/2016,9,45.83,60.0373,
06/08/2016,10,44.93,58.8583,
06/08/2016,11,44.92,58.8452,
06/08/2016,12,40.65,53.2515,
06/08/2016,13,34.04,44.5924,
06/08/2016,14,32.04,41.9724,
06/08/2016,15,31.9,41.789,
06/08/2016,16,35.99,47.1469,
06/08/2016,17,41.95,54.9545,
06/08/2016,18,42.07,55.1117,
06/08/2016,19,40.69,53.3039,
06/08/2016,20,37.53,49.1643,
06/08/2016,21,39.94,52.3214,
07/08/2016,22,34.03,44.5793,
07/08/2016,23,40.11,52.5441,
07/08/2016,0,29,37.99,
07/08/2016,1,26.32,34.4792,
07/08/2016,2,18.42,24.1302,
07/08/2016,3,15,19.65,
07/08/2016,4,15,19.65,
07/08/2016,5,14.82,19.4142,
07/08/2016,6,17.98,23.5538,
07/08/2016,7,24.42,31.9902,
07/08/2016,8,28,36.68,
07/08/2016,9,30.9,40.479,
